IdPlayer,Name,TeamName,Position,BirthDate,Weight,Height,InternationalCaps,Goals
236536,Kendall WASTON,Costa Rica,Defender,1988-01-01T00:00:00Z,87.0,196.0,26,3
270143,David GUZMAN,Costa Rica,Midfielder,1990-02-18T00:00:00Z,78.0,176.0,48,0
270144,Marcos URENA,Costa Rica,Forward,1990-03-05T00:00:00Z,70.0,181.0,64,14
307016,Kenner GUTIERREZ,Costa Rica,Defender,1989-06-09T00:00:00Z,72.0,178.0,9,0
270136,Leonel MOREIRA,Costa Rica,Goalkeeper,1990-04-02T00:00:00Z,70.0,179.0,9,0
214386,Vladimir STOJKOVIC,Serbia,Goalkeeper,1983-07-28T00:00:00Z,92.0,195.0,84,0
291447,Antonio RUKAVINA,Serbia,Defender,1984-01-26T00:00:00Z,71.0,177.0,49,0
212308,Dusko TOSIC,Serbia,Defender,1985-01-19T00:00:00Z,79.0,185.0,26,1
365641,Luka MILIVOJEVIC,Serbia,Midfielder,1991-04-07T00:00:00Z,80.0,186.0,30,1
404632,Uros SPAJIC,Serbia,Defender,1993-02-13T00:00:00Z,82.0,188.0,5,0
214388,Branislav IVANOVIC,Serbia,Defender,1984-02-22T00:00:00Z,89.0,185.0,105,13
375538,Andrija ZIVKOVIC,Serbia,Midfielder,1996-07-11T00:00:00Z,68.0,169.0,11,0
294103,Aleksandar PRIJOVIC,Serbia,Forward,1990-04-21T00:00:00Z,88.0,191.0,10,1
370456,Aleksandar MITROVIC,Serbia,Forward,1994-09-16T00:00:00Z,82.0,189.0,41,17
298698,Dusan TADIC,Serbia,Midfielder,1988-11-20T00:00:00Z,76.0,181.0,56,12
291438,Aleksandar KOLAROV,Serbia,Defender,1985-11-10T00:00:00Z,83.0,187.0,79,11
336393,Predrag RAJKOVIC,Serbia,Goalkeeper,1995-10-31T00:00:00Z,85.0,191.0,8,0
385852,Milos VELJKOVIC,Serbia,Defender,1995-09-26T00:00:00Z,77.0,188.0,3,0
411548,Milan RODIC,Serbia,Defender,1991-04-02T00:00:00Z,69.0,185.0,1,0
411544,Nikola MILENKOVIC,Serbia,Defender,1997-10-12T00:00:00Z,90.0,195.0,6,0
385537,Marko GRUJIC,Serbia,Midfielder,1996-04-13T00:00:00Z,82.0,190.0,7,0
401178,Filip KOSTIC,Serbia,Midfielder,1992-11-01T00:00:00Z,82.0,184.0,26,2
385893,Nemanja RADONJIC,Serbia,Forward,1996-02-15T00:00:00Z,76.0,185.0,5,0
385536,Luka JOVIC,Serbia,Forward,1997-12-23T00:00:00Z,75.0,181.0,2,0
385545,Sergej MILINKOVIC-SAVIC,Serbia,Midfielder,1995-02-27T00:00:00Z,76.0,192.0,7,0
310082,Nemanja MATIC,Serbia,Midfielder,1988-08-01T00:00:00Z,86.0,194.0,43,2
319554,Adem Ljajic,Serbia,Midfielder,1991-09-29T00:00:00Z,74.0,182.0,33,6
401177,Marko DMITROVIC,Serbia,Goalkeeper,1992-01-24T00:00:00Z,90.0,194.0,2,0
359843,Hannes HALLDORSSON,Iceland,Goalkeeper,1984-04-27T00:00:00Z,88.0,193.0,52,0
300344,Birkir SAEVARSSON,Iceland,Defender,1984-11-11T00:00:00Z,75.0,186.0,82,1
411383,Samuel FRIDJONSSON,Iceland,Midfielder,1996-02-22T00:00:00Z,78.0,185.0,4,1
411384,Albert GUDMUNDSSON,Iceland,Midfielder,1997-06-15T00:00:00Z,80.0,177.0,6,3
401143,Sverrir INGASON,Iceland,Defender,1993-08-05T00:00:00Z,80.0,188.0,22,3
300343,Ragnar SIGURDSSON,Iceland,Defender,1986-06-19T00:00:00Z,86.0,187.0,80,3
300351,Johann GUDMUNDSSON,Iceland,Midfielder,1990-10-27T00:00:00Z,77.0,179.0,69,7
300376,Birkir BJARNASON,Iceland,Midfielder,1988-05-27T00:00:00Z,77.0,183.0,70,9
359845,Bjorn SIGURDARSON,Iceland,Forward,1991-02-26T00:00:00Z,85.0,187.0,16,1
300377,Gylfi SIGURDSSON,Iceland,Midfielder,1989-09-08T00:00:00Z,82.0,186.0,60,20
359847,Alfred FINNBOGASON,Iceland,Forward,1989-02-01T00:00:00Z,79.0,185.0,50,14
411385,Frederik SCHRAM,Iceland,Goalkeeper,1995-01-19T00:00:00Z,92.0,198.0,4,0
406732,Runar RUNARSSON,Iceland,Goalkeeper,1995-02-18T00:00:00Z,76.0,186.0,3,0
231598,Kari ARNASON,Iceland,Defender,1982-10-13T00:00:00Z,82.0,191.0,69,5
300369,Holmar EYJOLFSSON,Iceland,Defender,1990-08-06T00:00:00Z,81.0,188.0,10,1
216678,Olafur SKULASON,Iceland,Midfielder,1983-04-01T00:00:00Z,79.0,184.0,36,1
300382,Aron GUNNARSSON,Iceland,Midfielder,1989-04-22T00:00:00Z,86.0,181.0,80,2
401146,Hordur MAGNUSSON,Iceland,Defender,1993-02-11T00:00:00Z,85.0,191.0,19,2
300380,Rurik GISLASON,Iceland,Midfielder,1988-02-25T00:00:00Z,78.0,184.0,49,3
300348,Emil HALLFREDSSON,Iceland,Midfielder,1984-06-29T00:00:00Z,83.0,185.0,66,1
401147,Arnor TRAUSTASON,Iceland,Midfielder,1993-04-30T00:00:00Z,73.0,183.0,20,5
401145,Jon BODVARSSON,Iceland,Forward,1992-05-25T00:00:00Z,89.0,189.0,39,2
300371,Ari SKULASON,Iceland,Defender,1987-05-14T00:00:00Z,63.0,170.0,58,0
336022,Jordan PICKFORD,England,Goalkeeper,1994-03-07T00:00:00Z,72.0,185.0,10,0
356750,Kyle WALKER,England,Defender,1990-05-28T00:00:00Z,83.0,178.0,40,0
274036,Danny ROSE,England,Defender,1990-07-02T00:00:00Z,76.0,173.0,23,0
369400,Eric  DIER,England,Midfielder,1994-01-15T00:00:00Z,90.0,188.0,32,3
369434,John STONES,England,Defender,1994-05-28T00:00:00Z,72.0,188.0,33,2
407498,Harry MAGUIRE,England,Defender,1993-03-05T00:00:00Z,98.0,193.0,12,1
398743,Jesse  LINGARD,England,Midfielder,1992-12-15T00:00:00Z,60.0,175.0,18,2
356189,Jordan HENDERSON,England,Midfielder,1990-06-17T00:00:00Z,82.0,183.0,44,0
369419,Harry KANE,England,Forward,1993-07-28T00:00:00Z,98.0,188.0,30,19
336043,Raheem STERLING,England,Forward,1994-12-08T00:00:00Z,70.0,170.0,44,2
400820,Jamie VARDY,England,Forward,1987-01-11T00:00:00Z,80.0,178.0,26,7
306504,Kieran TRIPPIER,England,Defender,1990-09-19T00:00:00Z,72.0,178.0,13,1
344536,Jack BUTLAND,England,Goalkeeper,1993-03-10T00:00:00Z,96.0,196.0,8,0
274034,Danny WELBECK,England,Forward,1990-11-26T00:00:00Z,78.0,184.0,40,16
305764,Gary CAHILL,England,Defender,1985-12-19T00:00:00Z,85.0,191.0,61,5
358009,Phil JONES,England,Defender,1992-02-21T00:00:00Z,72.0,182.0,27,0
306520,Fabian DELPH,England,Defender,1989-11-21T00:00:00Z,78.0,174.0,15,0
299962,Ashley  YOUNG,England,Defender,1985-07-09T00:00:00Z,78.0,175.0,39,7
401470,Marcus RASHFORD,England,Forward,1997-10-31T00:00:00Z,78.0,180.0,25,3
401298,Dele ALLI,England,Midfielder,1996-04-11T00:00:00Z,76.0,188.0,30,3
411303,Ruben LOFTUS-CHEEK,England,Midfielder,1996-01-23T00:00:00Z,73.0,190.0,8,0
390761,Trent ALEXANDER-ARNOLD,England,Defender,1998-10-07T00:00:00Z,70.0,175.0,2,0
411304,Nick POPE,England,Goalkeeper,1992-04-19T00:00:00Z,76.0,191.0,1,0
273287,Ikechukwu EZENWA,Nigeria,Goalkeeper,1988-10-16T00:00:00Z,80.0,181.0,24,0
411700,Bryan IDOWU,Nigeria,Defender,1992-05-18T00:00:00Z,75.0,179.0,8,1
267647,Elderson ECHIEJILE,Nigeria,Defender,1988-01-20T00:00:00Z,82.0,185.0,59,2
369512,Wilfred NDIDI,Nigeria,Midfielder,1996-12-16T00:00:00Z,73.0,184.0,20,0
395529,William EKONG,Nigeria,Defender,1993-09-01T00:00:00Z,85.0,191.0,24,1
402251,Leon BALOGUN,Nigeria,Defender,1988-06-28T00:00:00Z,89.0,190.0,22,0
344714,Ahmed MUSA,Nigeria,Forward,1992-10-14T00:00:00Z,65.0,173.0,73,15
395531,Oghenekaro ETEBO,Nigeria,Midfielder,1995-11-09T00:00:00Z,74.0,174.0,15,1
312997,Odion IGHALO,Nigeria,Forward,1989-06-16T00:00:00Z,83.0,188.0,22,4
234463,John Obi MIKEL,Nigeria,Midfielder,1987-04-22T00:00:00Z,82.0,188.0,85,6
274090,Victor MOSES,Nigeria,Forward,1990-12-12T00:00:00Z,75.0,177.0,34,12
369428,Abdullahi SHEHU,Nigeria,Defender,1993-03-12T00:00:00Z,75.0,182.0,16,0
411702,Simeon NWANKWO,Nigeria,Forward,1992-05-07T00:00:00Z,89.0,197.0,4,0
372542,Kelechi IHEANACHO,Nigeria,Forward,1996-03-10T00:00:00Z,80.0,183.0,20,8
329076,Joel OBI,Nigeria,Midfielder,1991-05-22T00:00:00Z,77.0,177.0,17,0
230229,Daniel AKPEYI,Nigeria,Goalkeeper,1986-03-08T00:00:00Z,94.0,187.0,6,0
315429,Ogenyi ONAZI,Nigeria,Midfielder,1992-12-25T00:00:00Z,74.0,172.0,50,1
395533,Alex IWOBI,Nigeria,Forward,1996-05-03T00:00:00Z,86.0,185.0,21,5
367504,John OGU,Nigeria,Midfielder,1988-04-20T00:00:00Z,90.0,191.0,19,2
407163,Chidozie AWAZIEM,Nigeria,Defender,1997-01-01T00:00:00Z,76.0,192.0,3,0
407161,Tyronne EBUEHI,Nigeria,Defender,1995-12-16T00:00:00Z,74.0,187.0,8,0
315424,Kenneth OMERUO,Nigeria,Defender,1993-10-17T00:00:00Z,82.0,185.0,40,0
372607,Francis UZOHO,Nigeria,Goalkeeper,1998-10-28T00:00:00Z,91.0,196.0,9,0
200999,Nahuel GUZMAN,Argentina,Goalkeeper,1986-02-10T00:00:00Z,90.0,192.0,6,0
266796,Gabriel MERCADO,Argentina,Defender,1987-03-18T00:00:00Z,81.0,181.0,23,4
308322,Nicolas TAGLIAFICO,Argentina,Defender,1992-08-31T00:00:00Z,65.0,169.0,8,0
298593,Cristian ANSALDI,Argentina,Defender,1986-09-20T00:00:00Z,76.0,181.0,5,1
200133,Lucas BIGLIA,Argentina,Midfielder,1986-01-30T00:00:00Z,65.0,178.0,58,1
266784,Federico FAZIO,Argentina,Defender,1987-03-17T00:00:00Z,85.0,195.0,10,1
266790,Ever BANEGA,Argentina,Midfielder,1988-06-29T00:00:00Z,73.0,175.0,65,6
401204,Marcos ACUNA,Argentina,Defender,1991-10-28T00:00:00Z,77.0,172.0,11,0
271550,Gonzalo HIGUAIN,Argentina,Forward,1987-12-10T00:00:00Z,89.0,186.0,75,31
229397,Lionel MESSI,Argentina,Forward,1987-06-24T00:00:00Z,72.0,170.0,128,65
266800,Angel DI MARIA,Argentina,Midfielder,1988-02-14T00:00:00Z,75.0,178.0,97,20
398422,Franco ARMANI,Argentina,Goalkeeper,1986-10-16T00:00:00Z,85.0,189.0,2,0
411433,Maximiliano MEZA,Argentina,Midfielder,1992-12-15T00:00:00Z,76.0,180.0,6,0
182372,Javier MASCHERANO,Argentina,Defender,1984-06-08T00:00:00Z,73.0,174.0,147,3
316997,Enzo PEREZ,Argentina,Midfielder,1986-02-22T00:00:00Z,77.0,178.0,26,1
318688,Marcos ROJO,Argentina,Defender,1990-03-20T00:00:00Z,82.0,189.0,59,3
310116,Nicolas OTAMENDI,Argentina,Defender,1988-02-12T00:00:00Z,81.0,181.0,58,4
268992,Eduardo SALVIO,Argentina,Defender,1990-07-13T00:00:00Z,69.0,167.0,11,0
228528,Sergio AGUERO,Argentina,Forward,1988-06-02T00:00:00Z,74.0,172.0,89,39
395414,Giovani LO CELSO,Argentina,Midfielder,1996-04-09T00:00:00Z,75.0,177.0,5,0
392905,Paulo DYBALA,Argentina,Forward,1993-11-15T00:00:00Z,73.0,177.0,13,0
371828,Cristian PAVON,Argentina,Midfielder,1996-01-21T00:00:00Z,65.0,169.0,9,0
181440,Wilfredo CABALLERO,Argentina,Goalkeeper,1981-09-28T00:00:00Z,80.0,186.0,5,0
274281,KIM Seunggyu,Korea Republic,Goalkeeper,1990-09-30T00:00:00Z,80.0,187.0,33,0
363578,LEE Yong,Korea Republic,Defender,1986-12-24T00:00:00Z,74.0,180.0,31,0
395087,JUNG Seunghyun,Korea Republic,Defender,1994-04-03T00:00:00Z,74.0,188.0,6,0
411413,OH Bansuk,Korea Republic,Defender,1988-05-20T00:00:00Z,79.0,189.0,2,0
329895,YUN Youngsun,Korea Republic,Defender,1988-10-04T00:00:00Z,78.0,185.0,7,0
268411,PARK Jooho,Korea Republic,Defender,1987-01-16T00:00:00Z,71.0,174.0,37,0
307849,SON Heungmin,Korea Republic,Forward,1992-07-08T00:00:00Z,76.0,183.0,70,23
390529,JU Sejong,Korea Republic,Midfielder,1990-10-30T00:00:00Z,70.0,176.0,12,1
321745,KIM Shinwook,Korea Republic,Forward,1988-04-14T00:00:00Z,97.0,197.0,51,10
390081,LEE Seungwoo,Korea Republic,Midfielder,1998-01-06T00:00:00Z,63.0,170.0,6,0
395083,HWANG Heechan,Korea Republic,Forward,1996-01-26T00:00:00Z,77.0,177.0,17,2
274285,KIM Minwoo,Korea Republic,Defender,1990-02-25T00:00:00Z,69.0,172.0,22,1
291393,KOO Jacheol,Korea Republic,Midfielder,1989-02-27T00:00:00Z,73.0,182.0,70,19
329912,HONG Chul,Korea Republic,Defender,1990-09-17T00:00:00Z,67.0,176.0,16,0
356534,JUNG Wooyoung,Korea Republic,Midfielder,1989-12-14T00:00:00Z,78.0,186.0,32,1
268406,KI Sungyueng,Korea Republic,Midfielder,1989-01-24T00:00:00Z,75.0,186.0,104,10
390525,LEE Jaesung,Korea Republic,Midfielder,1992-08-10T00:00:00Z,70.0,180.0,38,6
314722,MOON Seonmin,Korea Republic,Midfielder,1992-06-09T00:00:00Z,68.0,172.0,5,1
375754,KIM Younggwon,Korea Republic,Defender,1990-02-27T00:00:00Z,74.0,184.0,56,3
336682,JANG Hyunsoo,Korea Republic,Defender,1991-09-28T00:00:00Z,77.0,187.0,54,3
268426,KIM Jinhyeon,Korea Republic,Goalkeeper,1987-07-06T00:00:00Z,82.0,193.0,15,0
375627,GO Yohan,Korea Republic,Defender,1988-03-10T00:00:00Z,65.0,170.0,20,0
397753,JO Hyeonwoo,Korea Republic,Goalkeeper,1991-09-25T00:00:00Z,75.0,189.0,9,0
215017,Igor AKINFEEV,Russia,Goalkeeper,1986-04-08T00:00:00Z,83.0,185.0,111,0
312866,MARIO FERNANDES,Russia,Defender,1990-09-19T00:00:00Z,79.0,187.0,10,1
404425,Ilya KUTEPOV,Russia,Defender,1993-07-29T00:00:00Z,82.0,190.0,12,0
186787,Sergey IGNASHEVICH,Russia,Defender,1979-07-14T00:00:00Z,84.0,186.0,127,9
379985,Andrey SEMENOV,Russia,Defender,1989-03-24T00:00:00Z,87.0,191.0,6,0
358883,Denis CHERYSHEV,Russia,Midfielder,1990-12-26T00:00:00Z,68.0,173.0,16,4
411572,Daler KUZIAEV,Russia,Midfielder,1993-01-15T00:00:00Z,74.0,182.0,11,0
379988,Iury GAZINSKY,Russia,Midfielder,1989-07-20T00:00:00Z,75.0,180.0,10,1
302539,Alan DZAGOEV,Russia,Midfielder,1990-06-17T00:00:00Z,73.0,178.0,59,9
358871,Fedor SMOLOV,Russia,Forward,1990-02-09T00:00:00Z,79.0,185.0,37,12
404429,Roman ZOBNIN,Russia,Midfielder,1994-02-11T00:00:00Z,77.0,185.0,17,0
411573,Andrei LUNEV,Russia,Goalkeeper,1991-11-13T00:00:00Z,80.0,189.0,3,0
404424,Fedor KUDRIASHOV,Russia,Defender,1987-04-05T00:00:00Z,78.0,187.0,23,0
358046,Vladimir GRANAT,Russia,Defender,1987-05-22T00:00:00Z,80.0,184.0,13,1
371765,Alexey MIRANCHUK,Russia,Midfielder,1995-10-17T00:00:00Z,77.0,185.0,19,4
411574,Anton MIRANCHUK,Russia,Midfielder,1995-10-17T00:00:00Z,67.0,182.0,6,0
371639,Aleksandr GOLOVIN,Russia,Midfielder,1996-05-30T00:00:00Z,70.0,178.0,23,3
216432,Yury ZHIRKOV,Russia,Midfielder,1983-08-20T00:00:00Z,76.0,180.0,87,2
216435,Alexander SAMEDOV,Russia,Midfielder,1984-07-19T00:00:00Z,74.0,178.0,53,7
186785,Vladimir GABULOV,Russia,Goalkeeper,1983-10-19T00:00:00Z,81.0,190.0,10,0
404421,Aleksandr EROKHIN,Russia,Midfielder,1989-10-13T00:00:00Z,79.0,191.0,19,0
358889,Artem DZYUBA,Russia,Forward,1988-08-22T00:00:00Z,90.0,196.0,28,14
375357,Igor SMOLNIKOV,Russia,Defender,1988-08-08T00:00:00Z,72.0,179.0,28,0
358106,Thibaut COURTOIS,Belgium,Goalkeeper,1992-05-11T00:00:00Z,91.0,199.0,65,0
290864,Toby ALDERWEIRELD,Belgium,Defender,1989-03-02T00:00:00Z,81.0,186.0,83,3
216880,Thomas VERMAELEN,Belgium,Defender,1985-11-14T00:00:00Z,80.0,183.0,69,1
216004,Vincent KOMPANY,Belgium,Defender,1986-04-10T00:00:00Z,85.0,190.0,82,4
290904,Jan VERTONGHEN,Belgium,Defender,1987-04-24T00:00:00Z,86.0,189.0,108,9
290821,Axel WITSEL,Belgium,Midfielder,1989-01-12T00:00:00Z,73.0,186.0,96,9
358120,Kevin DE BRUYNE,Belgium,Midfielder,1991-06-28T00:00:00Z,70.0,181.0,68,15
290902,Marouane FELLAINI,Belgium,Midfielder,1987-11-22T00:00:00Z,85.0,194.0,87,18
358112,Romelu LUKAKU,Belgium,Forward,1993-05-13T00:00:00Z,94.0,190.0,75,40
273996,Eden HAZARD,Belgium,Forward,1991-01-07T00:00:00Z,74.0,173.0,92,25
398653,Yannick CARRASCO,Belgium,Midfielder,1993-09-04T00:00:00Z,67.0,180.0,30,5
298738,Simon MIGNOLET,Belgium,Goalkeeper,1988-03-06T00:00:00Z,87.0,193.0,21,0
373315,Koen CASTEELS,Belgium,Goalkeeper,1992-06-25T00:00:00Z,86.0,197.0,0,0
358114,Dries MERTENS,Belgium,Forward,1987-05-06T00:00:00Z,61.0,169.0,75,15
358122,Thomas MEUNIER,Belgium,Defender,1991-09-12T00:00:00Z,88.0,190.0,30,6
378834,Thorgan HAZARD,Belgium,Midfielder,1993-03-29T00:00:00Z,70.0,174.0,13,1
401444,Youri TIELEMANS,Belgium,Midfielder,1997-05-07T00:00:00Z,72.0,176.0,13,0
379910,Adnan JANUZAJ,Belgium,Forward,1995-02-05T00:00:00Z,75.0,180.0,9,1
290825,Moussa DEMBELE,Belgium,Midfielder,1987-07-16T00:00:00Z,82.0,185.0,80,5
358118,Dedryck BOYATA,Belgium,Defender,1990-11-28T00:00:00Z,84.0,188.0,10,0
378835,Michy BATSHUAYI,Belgium,Forward,1993-10-02T00:00:00Z,78.0,185.0,19,8
358108,Nacer CHADLI,Belgium,Midfielder,1989-08-02T00:00:00Z,85.0,187.0,51,6
402015,Leander DENDONCKER,Belgium,Defender,1995-04-15T00:00:00Z,76.0,188.0,6,0
